horizon,node_index,corridor,fixed_mae,fixed_mae_std,fixed_rmse,fixed_rmse_std,fixed_points,adaptive_mae,adaptive_mae_std,adaptive_rmse,adaptive_rmse_std,adaptive_points,mae_improvement,mae_improvement_pct,rmse_improvement,rmse_improvement_pct,winner_mae,winner_rmse
3,9,tt_bsd.csv,1.8117413520812988,0.025510235211698765,2.35070297142205,0.03274512332089697,230,1.8673705339431763,0.28648386395973147,2.4453410511102005,0.24493251350408388,230,-0.055629181861877486,-3.0704814347793956,-0.09463807968815052,-4.025948018047535,Fixed,Fixed
3,10,tt_depok.csv,2.3237329483032227,0.04363286377409365,2.790862307671287,0.048259258104803304,230,2.1281145334243776,0.182787877791118,2.6206027444188322,0.26759042618200557,230,0.19561841487884513,8.418282962406874,0.17025956325245462,6.100607786505966,Adaptive,Adaptive
3,11,tt_kebonjeruk.csv,4.086059188842773,0.1331630735498093,5.479269725588725,0.10159378096273985,230,2.584401035308838,0.35446440485054015,3.1743754289930854,0.4189463518460786,230,1.5016581535339353,36.750768506591925,2.304894296595639,42.06572065309284,Adaptive,Adaptive
3,12,tt_tangerang.csv,5.338013076782227,0.12273208449284075,6.7924616771804525,0.16245108008293674,230,4.747104167938232,0.40897827060800584,5.8383366645079,0.2131037344838739,230,0.5909089088439945,11.069828798549825,0.9541250126725522,14.046822168728218,Adaptive,Adaptive
3,13,tt_tbsimatupang.csv,12.300876808166503,0.31544472807480534,16.1129475812804,0.40402554110614947,230,10.978178215026855,2.1636271526970745,14.008563417108396,2.369345328796712,230,1.3226985931396484,10.752880577273274,2.1043841641720054,13.060206107893155,Adaptive,Adaptive
3,14,tt_daanmogot.csv,5.078557682037354,0.1089096905129483,6.102899154337345,0.11924077054493126,230,3.7875733375549316,0.2034379088331274,5.14240826687861,0.3442868465347419,230,1.290984344482422,25.42029499927863,0.960490887458735,15.738272305812423,Adaptive,Adaptive
3,15,tt_kalimalang.csv,0.8760400533676147,0.053217877675832664,1.5524751192868464,0.04230893051789171,230,1.1156776666641235,0.08620576174379062,1.6520047014504187,0.06654528185503103,230,-0.2396376132965088,-27.354641191953483,-0.09952958216357222,-6.41102591127468,Fixed,Fixed
3,16,tt_lingkardalam.csv,3.995543384552002,0.10648838364254988,4.928968834783213,0.13527081839654573,230,3.3359394550323485,0.2474659245716162,4.153367533338441,0.3260649497548243,230,0.6596039295196534,16.50849123725911,0.7756013014447714,15.735569191905514,Adaptive,Adaptive
3,17,tt_majapahit.csv,3.314899206161499,0.14137901675194198,4.476393703765779,0.20618954140028442,230,2.585985803604126,0.21703952865509338,3.443445293468426,0.19918150816580307,230,0.7289134025573731,21.989006519489966,1.0329484102973527,23.075459368741,Adaptive,Adaptive
3,18,tt_merdekabar.csv,2.841002035140991,0.04088202837832108,4.1539820964478045,0.08707786151163674,230,3.0414359092712404,0.09929675960881566,4.0525868071095505,0.0822242006550541,230,-0.20043387413024938,-7.05504155403755,0.10139528933825392,2.4409178225625983,Fixed,Adaptive
3,19,tt_mtharyono.csv,2.555569863319397,0.523364441956198,3.0150360922889576,0.4236220751021709,230,1.7663926839828492,0.4614854810938971,2.3231130192895346,0.3881427707178919,230,0.7891771793365479,30.880673256629176,0.691923072999423,22.94908093369218,Adaptive,Adaptive
